Id,MasterName,ReportGroup,Status,MajorGroup,FamilyGroup,RecipeLink,MenuItemName,ObjectNumber,HierarchyId,LP_DontPrintWhenNOPrefix,LP_PrintQuantityAlways,LP_FlavourItem,LP_DoNotPrintWhenDisplayInDefaultState,LP_SugarCaneItem,LP_PrintInDefaultState
5744,81615,0,"00000000	",1000,10006,,Add Chicken,11025392,42,,,,,,
5745,81617,0,"00000000	",1000,10006,,Add Shrimp,11025393,42,,,,,,
5746,81619,0,"00000000	",1000,10006,,Add Steak,11025394,42,,,,,,
5747,81621,0,"00000000	",,,,CG41 *CHEESE PIZZA MODS*,11025410,42,,,,,,
5748,81623,0,"00000000	",1000,10006,,Extra Cheese,11025411,42,,,,,,
5749,81625,0,"00000000	",1000,10006,,Pepperoni,11025412,42,,,,,,
5750,81627,0,"00000000	",,,,CG42 *BYOP CHEESE CHOICE*,11025420,42,,,,,,
5373,81298,0,"00000000	",1000,10006,,No Cheese,11025421,42,,,,,,
5374,81300,0,"00000000	",1000,10006,,Gruyere Cheese,11025422,42,,,,,,
5375,81302,0,"00000000	",1000,10006,,Blue Cheese,11025423,42,,,,,,
5376,81304,0,"00000000	",1000,10006,,Mozzarella Cheese,11025424,42,,,,,,
5377,81306,0,"00000000	",1000,10006,,Provolone Cheese,11025425,42,,,,,,
5378,81308,0,"00000000	",1000,10006,,Feta Cheese,11025426,42,,,,,,
5379,81310,0,"00000000	",,,,CG43 *BYOP MEAT CHOICES*,11025430,42,,,,,,
5380,81312,0,"00000000	",1000,10006,,Prosciutto,11025431,42,,,,,,
5381,81314,0,"00000000	",1000,10006,,Pepperoni,11025432,42,,,,,,
5382,81316,0,"00000000	",1000,10006,,Bacon,11025433,42,,,,,,
5383,81318,0,"00000000	",1000,10006,,Ham,11025434,42,,,,,,
5384,81320,0,"00000000	",1000,10006,,Chicken,11025435,42,,,,,,
5385,81322,0,"00000000	",1000,10006,,Spicy Salami,11025436,42,,,,,,
6475,87628,0,"00000000	",1000,10006,,Salmon,11025437,42,,,,,,
6476,87630,0,"00000000	",1000,10006,,Sausage,11025438,42,,,,,,
6614,87348,0,"00000000	",1000,10006,,Shrimp,11025439,42,,,,,,
5386,81324,0,"00000000	",,,,CG44 *BYOP SAUCE CHOICE*,11025440,42,,,,,,
5387,81326,0,"00000000	",1000,10006,,No Sauce,11025441,42,,,,,,
5388,81790,0,"00000000	",1000,10006,,BBQ Sauce,11025442,42,,,,,,
5389,81792,0,"00000000	",1000,10006,,Alfredo Sauce,11025443,42,,,,,,
5390,81794,0,"00000000	",1000,10006,,Tomato Sauce,11025444,42,,,,,,
5391,81796,0,"00000000	",1000,10006,,Buffalo Blue Cheese Sauce,11025445,42,,,,,,
6472,87616,0,"00000000	",1000,10006,,Basil Pesto,11025446,42,,,,,,
5392,81798,0,"00000000	",,,,CG45 *BYOP VEG OPTIONS*,11025450,42,,,,,,
5393,81800,0,"00000000	",1000,10006,,None,11025451,42,,,,,,
5394,81802,0,"00000000	",1000,10006,,Tomato ,11025452,42,,,,,,
5395,81804,0,"00000000	",1000,10006,,Jalapeno Peppers,11025453,42,,,,,,
5396,81806,0,"00000000	",1000,10006,,Artichoke Hearts,11025454,42,,,,,,
5397,81808,0,"00000000	",1000,10006,,Red Onion,11025455,42,,,,,,
5398,81810,0,"00000000	",1000,10006,,Black Olives,11025456,42,,,,,,
6612,87340,0,"00000000	",1000,10006,,Banana Peppers,11025457,42,,,,,,
6473,87620,0,"00000000	",1000,10006,,Green Peppers,11025458,42,,,,,,
6613,87342,0,"00000000	",1000,10006,,Red Peppers,11025459,42,,,,,,
6474,87622,0,"00000000	",1000,10006,,Spinach,11025460,42,,,,,,
5399,81812,0,"00000000	",,,,CG47 *GRILLED CHEESE MODS*,11025470,42,,,,,,
5400,81814,0,"00000000	",1000,10006,,No Bacon,11025471,42,,,,,,
5401,81816,0,"00000000	",1000,10006,,No Tomato,11025472,42,,,,,,
5402,81818,0,"00000000	",1000,10006,,Extra Cheese,11025473,42,,,,,,
5403,81820,0,"00000000	",1000,10006,,No Mayo,11025474,42,,,,,,
5404,81822,0,"00000000	",1000,10006,,Gluten Free Bread,11025475,42,,,,,,
5405,81824,0,"00000000	",,,,CG49 *CUBAN SANDW OPTIONS*,11025490,42,,,,,,
5406,81826,0,"00000000	",1000,10006,,Avocado,11025491,42,,,,,,
5407,81828,0,"00000000	",1000,10006,,Extra Turkey,11025492,42,,,,,,
5408,81830,0,"00000000	",1000,10006,,Extra Ham,11025493,42,,,,,,
5409,81832,0,"00000000	",1000,10006,,Extra Swiss,11025494,42,,,,,,
5410,81834,0,"00000000	",1000,10006,,Gluten Free Bread,11025495,42,,,,,,
5411,81836,0,"00000000	",,,,CG50 *TURKEY WRAP CHEESE*,11025500,42,,,,,,
5412,81838,0,"00000000	",1000,10006,,Parmesan Cheese,11025501,42,,,,,,
5413,81840,0,"00000000	",1000,10006,,Blue Cheese,11025502,42,,,,,,
5414,81842,0,"00000000	",1000,10006,,Cheddar Cheese,11025503,42,,,,,,
5415,81844,0,"00000000	",1000,10006,,Goat Cheese,11025504,42,,,,,,
5416,81846,0,"00000000	",,,,CG51 *TURKEY WRAP OPTIONS,11025510,42,,,,,,
5417,81848,0,"00000000	",1000,10006,,Bacon,11025511,42,,,,,,
5418,81850,0,"00000000	",1000,10006,,No Mayo,11025512,42,,,,,,
5419,81852,0,"00000000	",1000,10006,,Extra Turkey,11025513,42,,,,,,
5420,81854,0,"00000000	",1000,10006,,Gluten Free Bread,11025514,42,,,,,,
5421,81856,0,"00000000	",,,,CG54 *SUB SALAD for CHIPS*,11025540,42,,,,,,
5422,81858,0,"00000000	",1000,10006,,Sub Salad for Chips,11025541,42,,,,,,
5423,81860,0,"00000000	",,,,CG55 *SUB CHIPS*,11025550,42,,,,,,
5424,81862,0,"00000000	",1000,10006,,Sub Chips for Salad,11025551,42,,,,,,
5425,81864,0,"00000000	",,,,CG57 *FRUIT SALAD SUBSTITUTION*,11025570,42,,,,,,
5426,81866,0,"00000000	",1000,10006,,Sub Fruit for Brk Potatoes,11025571,42,,,,,,
5427,81868,0,"00000000	",,,,CG60 *ADD TOAST *,11025800,42,,,,,,
5428,81870,0,"00000000	",1000,10006,,Add White Toast,11025801,42,,,,,,
5889,81872,0,"00000000	",1000,10006,,Add Wheat Toast,11025802,42,,,,,,
5890,81874,0,"00000000	",,,,CG61 *ADD SIDE SALAD*,11026100,42,,,,,,
5891,81876,0,"00000000	",1000,10006,,Add Side Garden Salad,11026101,42,,,,,,
5892,81878,0,"00000000	",,,,**END DCA PAGE**,11029999,42,,,,,,
5751,82410,0,"00000000	",,,,**BEGIN DCA RESERVOIR**,11030000,42,,,,,,
5752,82412,0,"00000000	",1000,10015,,Brasserie Breakfast,11030001,42,,,,,,
5753,82414,0,"00000000	",1000,10015,,Eggs Benedict,11030002,42,,,,,,
5754,82416,0,"00000000	",1000,10015,,Yogurt Parfait,11030003,42,,,,,,
5755,82418,0,"00000000	",1000,10015,,Fruit Plate,11030004,42,,,,,,
5756,82420,0,"00000000	",1000,10015,,Build Your Own Omelette,11030005,42,,,,,,
5757,82422,0,"00000000	",1000,10015,,Smoked Salmon Platter,11030006,42,,,,,,
5758,82424,0,"00000000	",1000,10015,,Blueberry Pancakes,11030007,42,,,,,,
5759,82426,0,"00000000	",1000,10015,,Buttermilk Pancakes,11030008,42,,,,,,
5760,82428,0,"00000000	",1000,10015,,Crab Cake Benedict,11030009,42,,,,,,
5761,82430,0,"00000000	",1000,10015,,Banana Walnut Pancakes,11030010,42,,,,,,
5762,82432,0,"00000000	",1000,10015,,Avocado Toast*,11030011,42,,,,,,
5763,82434,0,"00000000	",1000,10015,,Steel Cut Oatmeal,11030012,42,,,,,,
5764,82436,0,"00000000	",1000,10015,,Egg White Omelette,11030013,42,,,,,,
5765,82438,0,"00000000	",1000,10015,,Ham & Gruyere Omelette,11030014,42,,,,,,
5766,82440,0,"00000000	",1000,10015,,Turkey & Avocado Egg Wrap,11030015,42,,,,,,
5767,82442,0,"00000000	",1000,10009,,Kids Fruit & Yogurt,11030016,42,,,,,,
5768,82444,0,"00000000	",1000,10009,,Kids Fruit Bowl,11030017,42,,,,,,
5769,82446,0,"00000000	",1000,10009,,Kids Pancake,11030018,42,,,,,,
5770,82448,0,"00000000	",1000,10009,,Kids Egg Breakfast,11030019,42,,,,,,
5771,82450,0,"00000000	",1000,10001,,Chicken Wings,11030020,42,,,,,,
5772,82452,0,"00000000	",1000,10001,,Truffle Fries,11030021,42,,,,,,
5773,82454,0,"00000000	",1000,10001,,French Onion Soup,11030022,42,,,,,,
5774,82456,0,"00000000	",1000,10001,,Crab Cake,11030023,42,,,,,,
5775,82458,0,"00000000	",1000,10001,,Ahi Tuna Tartare,11030024,42,,,,,,
5776,82460,0,"00000000	",1000,10014,,Reservoir Salad,11030025,42,,,,,,
5777,82462,0,"00000000	",1000,10014,,Brasserie Caesar Salad,11030026,42,,,,,,
5778,82464,0,"00000000	",1000,10014,,Frisee & Bacon Salad,11030027,42,,,,,,
5779,82466,0,"00000000	",1000,10014,,Quinoa Salad,11030028,42,,,,,,
5780,82468,0,"00000000	",1000,10014,,Iceberg Wedge Salad,11030029,42,,,,,,
5781,82470,0,"00000000	",1000,10011,,Croque Madame*,11030030,42,,,,,,
5782,82472,0,"00000000	",1000,10011,,Veggie Quinoa Burger,11030031,42,,,,,,
5783,82474,0,"00000000	",1000,10011,,Chicken Cordon Bleu Sandwich,11030032,42,,,,,,
5784,82476,0,"00000000	",1000,10011,,Club Sandwich,11030033,42,,,,,,
5785,82478,0,"00000000	",1000,10011,,Grilled Chicken Sandwich,11030034,42,,,,,,
5786,82480,0,"00000000	",1000,10011,,Crab Cake Sandwich,11030035,42,,,,,,
5787,82482,0,"00000000	",1000,10005,,Grilled Salmon,11030036,42,,,,,,
5788,82484,0,"00000000	",1000,10005,,Tuna Nicoise,11030037,42,,,,,,
5789,82486,0,"00000000	",1000,10005,,Duck Confit,11030038,42,,,,,,
5790,82488,0,"00000000	",1000,10005,,Grilled Chicken,11030039,42,,,,,,
5791,82490,0,"00000000	",1000,10005,,Crab Cake Entree,11030040,42,,,,,,
5792,82492,0,"00000000	",1000,10012,,Brasserie Fries,11030041,42,,,,,,
5793,82494,0,"00000000	",1000,10012,,Haricots Verts,11030042,42,,,,,,
5794,82496,0,"00000000	",1000,10012,,Mashed Potatoes,11030043,42,,,,,,
5795,82498,0,"00000000	",1000,10012,,Saffron Orzo,11030044,42,,,,,,
5796,82500,0,"00000000	",1000,10012,,Fried Wrinkled Potatoes,11030045,42,,,,,,
5797,82502,0,"00000000	",1000,10004,,Peanut Butter Pie,11030046,42,,,,,,
5798,82504,0,"00000000	",1000,10004,,Brownie Sundae,11030047,42,,,,,,
5799,82506,0,"00000000	",1000,10009,,Kids Grilled Cheese & Fries,11030048,42,,,,,,
5800,82508,0,"00000000	",1000,10009,,Kids Small Cheeseburger & Fries,11030049,42,,,,,,
5801,82510,0,"00000000	",1000,10009,,Kids Buttered Noodles,11030050,42,,,,,,
5802,82512,0,"00000000	",1000,10015,,Bacon,11030051,42,,,,,,
5803,82514,0,"00000000	",1000,10015,,Sausage Links,11030052,42,,,,,,
5804,82516,0,"00000000	",1000,10015,,Breakfast Potatoes,11030053,42,,,,,,
5805,82518,0,"00000000	",1000,10015,,Toast,11030054,42,,,,,,
5806,82520,0,"00000000	",1000,10015,,Canadian Bacon,11030055,42,,,,,,
5807,82522,0,"00000000	",1000,10015,,English Muffin,11030056,42,,,,,,
5808,82524,0,"00000000	",1000,10001,,Cheese Plate,11030057,42,,,,,,
5809,82526,0,"00000000	",1000,10001,,Meat Plate,11030058,42,,,,,,
5810,82528,0,"00000000	",1000,10001,,Meat & Cheese Plate,11030059,42,,,,,,
5811,82590,0,"00000000	",1000,10004,,Nilla Wafer & Banana Pudding,11030060,42,,,,,,
5812,82592,0,"00000000	",1000,10011,,Reservoir Burger,11030061,42,,,,,,
5813,82594,0,"00000000	",1000,10011,,Frenchie Burger,11030062,42,,,,,,
5814,82596,0,"00000000	",1000,10005,,NY Strip,11030063,42,,,,,,
5815,82598,0,"00000000	",1000,10011,,Grilled Steak Sandwich*,11030064,42,,,,,,
5816,82600,0,"00000000	",1000,10011,,Lobster Roll,11030065,42,,,,,,
11653,115489,0,"00000000	",1000,10015,,Short Rib Hash,11030066,42,,,,,,
11654,115491,0,"00000000	",1000,10001,,Calamari,11030067,42,,,,,,
10672,116762,0,"00000000	",1000,10014,,Chopped Kale Salad,11030068,42,,,,,,
11655,115493,0,"00000000	",1000,10005,,Short Rib Pot Roast,11030069,42,,,,,,
5817,82602,0,"00000000	",,,,**DCA RESERVOIR MODS**,11035000,42,,,,,,
5818,82604,0,"00000000	",,,,CG2 *MEAT TEMPS*,11035020,42,,,,,,
5819,82606,0,"00000000	",1000,10006,,Rare,11035021,42,,,,,,
5820,82608,0,"00000000	",1000,10006,,Medium Rare,11035022,42,,,,,,
5821,82610,0,"00000000	",1000,10006,,Medium,11035023,42,,,,,,
6615,87352,0,"00000000	",1000,10006,,Medium Well,11035024,42,,,,,,
6477,87636,0,"00000000	",1000,10006,,Well Done,11035025,42,,,,,,
5822,82612,0,"00000000	",,,,CG6 *EGG STYLE*,11035060,42,,,,,,
5823,82614,0,"00000000	",1000,10006,,No Egg,11035061,42,,,,,,
5824,82616,0,"00000000	",1000,10006,,Egg Whites,11035062,42,,,,,,
5825,82618,0,"00000000	",1000,10006,,Sunny Side up,11035063,42,,,,,,
5826,82620,0,"00000000	",1000,10006,,Scrambled,11035064,42,,,,,,
5827,82622,0,"00000000	",1000,10006,,Over Hard,11035065,42,,,,,,
6606,87294,0,"00000000	",1000,10006,,Over Easy,11035066,42,,,,,,
6462,87566,0,"00000000	",1000,10006,,Over Medium,11035067,42,,,,,,
6463,87568,0,"00000000	",1000,10006,,Poached,11035068,42,,,,,,
5828,82624,0,"00000000	",,,,CG8 *TOAST CHOICE*,11035080,42,,,,,,
5829,82626,0,"00000000	",1000,10006,,No Toast,11035081,42,,,,,,
5830,82628,0,"00000000	",1000,10006,,White Toast,11035082,42,,,,,,
5831,82630,0,"00000000	",1000,10006,,Wheat Toast,11035083,42,,,,,,
5832,82632,0,"00000000	",,,,CG12 *FRUIT SALAD SUB*,11035120,42,,,,,,
5833,82634,0,"00000000	",1000,10006,,Sub Fruit for Breakfast Potatoes,11035121,42,,,,,,
5834,82636,0,"00000000	",,,,CG13 *BRKF MEATS*,11035130,42,,,,,,
5835,82638,0,"00000000	",1000,10006,,No Meat,11035131,42,,,,,,
5836,82640,0,"00000000	",1000,10006,,Ham,11035132,42,,,,,,
5837,82642,0,"00000000	",1000,10006,,Bacon,11035133,42,,,,,,
5838,82644,0,"00000000	",,,,CG14 *CHEESE CHOICE*,11035140,42,,,,,,
5839,82646,0,"00000000	",1000,10006,,None,11035141,42,,,,,,
5840,82648,0,"00000000	",1000,10006,,Blue Cheese,11035142,42,,,,,,
5841,82650,0,"00000000	",1000,10006,,Provolone Cheese,11035143,42,,,,,,
5842,82652,0,"00000000	",1000,10006,,Swiss Cheese,11035144,42,,,,,,
5843,82654,0,"00000000	",1000,10006,,Shredded Cheddar Cheese,11035145,42,,,,,,
5844,82656,0,"00000000	",,,,CG15 *HOLLANDAISE SAUCE*,11035150,42,,,,,,
5845,82658,0,"00000000	",1000,10006,,No Hollandaise Sauce,11035151,42,,,,,,
5846,82660,0,"00000000	",,,,CG16 *OMELETE BUILD*,11035160,42,,,,,,
5847,82662,0,"00000000	",1000,10006,,Egg Whites,11035161,42,,,,,,
5848,82664,0,"00000000	",1000,10006,,Bacon,11035162,42,,,,,,
5849,82666,0,"00000000	",1000,10006,,Ham,11035163,42,,,,,,
5850,82668,0,"00000000	",1000,10006,,Onions,11035164,42,,,,,,
5851,82670,0,"00000000	",1000,10006,,Spinach,11035165,42,,,,,,
6464,87572,0,"00000000	",1000,10006,,Sausage,11035166,42,,,,,,
6465,87574,0,"00000000	",1000,10006,,Mushrooms,11035167,42,,,,,,
6607,87300,0,"00000000	",1000,10006,,Tomatoes,11035168,42,,,,,,
6608,87302,0,"00000000	",1000,10006,,Red Peppers,11035169,42,,,,,,
5852,82672,0,"00000000	",,,,CG17 *OMELETE CHEESE*,11035170,42,,,,,,
5853,82674,0,"00000000	",1000,10006,,Goat Cheese,11035171,42,,,,,,
5854,82676,0,"00000000	",1000,10006,,Gruyere Cheese,11035172,42,,,,,,
5855,82678,0,"00000000	",1000,10006,,Shredded Cheddar Cheese,11035173,42,,,,,,
5856,82680,0,"00000000	",,,,CG18 *BAGEL CHOICE*,11035180,42,,,,,,
5857,82682,0,"00000000	",1000,10006,,Plain Bagel,11035181,42,,,,,,
5858,82684,0,"00000000	",1000,10006,,Everything Bagel,11035182,42,,,,,,
5859,82686,0,"00000000	",,,,CG19 *OATMEAL MODS*,11035190,42,,,,,,
5860,82688,0,"00000000	",1000,10006,,No Bananas,11035191,42,,,,,,
5861,82690,0,"00000000	",1000,10006,,No Nuts,11035192,42,,,,,,
5862,82692,0,"00000000	",1000,10006,,No Sugar,11035193,42,,,,,,
5863,82694,0,"00000000	",,,,CG20 *FRUIT PLATE*,11035200,42,,,,,,
5864,82696,0,"00000000	",1000,10006,,Add Fruit Plate,11035201,42,,,,,,
5865,82698,0,"00000000	",,,,CG25 *KIDS DRINK*,11035250,42,,,,,,
5866,82700,0,"00000000	",1000,10006,,None,11035251,42,,,,,,
5867,82702,0,"00000000	",1000,10006,,Kids Whole Milk,11035252,42,,,,,,
5868,82704,0,"00000000	",1000,10006,,Kids Coke,11035253,42,,,,,,
5869,82706,0,"00000000	",1000,10006,,Kids Diet Coke,11035254,42,,,,,,
5870,82708,0,"00000000	",1000,10006,,Kids Ginger Ale,11035255,42,,,,,,
6467,87584,0,"00000000	",1000,10006,,Kids Sprite,11035256,42,,,,,,
5871,82710,0,"00000000	",,,,CG40 *SAUCE OPTIONS*,11035400,42,,,,,,
5872,82712,0,"00000000	",1000,10006,,No Sauce,11035401,42,,,,,,
5873,82714,0,"00000000	",1000,10006,,Sauce on the Side,11035402,42,,,,,,
5874,82716,0,"00000000	",,,,CG41 *SIDE OF FRIES*,11035410,42,,,,,,
5875,82718,0,"00000000	",1000,10006,,Add Side of Fries,11035411,42,,,,,,
5876,82720,0,"00000000	",,,,CG42 *WING SAUCE*,11035420,42,,,,,,
5877,82722,0,"00000000	",1000,10006,,Ranch,11035421,42,,,,,,
5878,82724,0,"00000000	",1000,10006,,Blue Cheese Dressing,11035422,42,,,,,,
5879,82726,0,"00000000	",,,,CG43 *DRESSINGS*,11035430,42,,,,,,
5880,82728,0,"00000000	",1000,10006,,None,11035431,42,,,,,,
5881,82730,0,"00000000	",1000,10006,,Dressing on Side,11035432,42,,,,,,
5882,82732,0,"00000000	",1000,10006,,Lemon,11035433,42,,,,,,
5883,82734,0,"00000000	",1000,10006,,No Dressing,11035434,42,,,,,,
5884,82736,0,"00000000	",,,,CG44 *SALAD MODS*,11035440,42,,,,,,
5885,82738,0,"00000000	",1000,10006,,No Tomato,11035441,42,,,,,,
5886,82740,0,"00000000	",1000,10006,,No Croutons,11035442,42,,,,,,
5887,82742,0,"00000000	",,,,CG45 *CAESAR MODS*,11035450,42,,,,,,
5888,82744,0,"00000000	",1000,10006,,No Croutons,11035451,42,,,,,,
5909,82746,0,"00000000	",1000,10006,,No Anchovies,11035452,42,,,,,,
5910,82748,0,"00000000	",,,,CG46 *FRIS SALAD MODS*,11035460,42,,,,,,
5911,82750,0,"00000000	",1000,10006,,No Cheese,11035461,42,,,,,,
5912,82752,0,"00000000	",1000,10006,,No Tomato,11035462,42,,,,,,
5913,82754,0,"00000000	",,,,CG47 *QUINOA MODS*,11035470,42,,,,,,
5914,82756,0,"00000000	",1000,10006,,No Cheese,11035471,42,,,,,,
5915,82758,0,"00000000	",1000,10006,,No Onions,11035472,42,,,,,,
5916,82760,0,"00000000	",1000,10006,,No Tomato,11035473,42,,,,,,
5917,82762,0,"00000000	",,,,CG48 *ICEBERG SAL MODS*,11035480,42,,,,,,
5918,82764,0,"00000000	",1000,10006,,No Cheese,11035481,42,,,,,,
5919,82766,0,"00000000	",1000,10006,,No Onions,11035482,42,,,,,,
5920,82768,0,"00000000	",1000,10006,,No Tomato,11035483,42,,,,,,
5921,82770,0,"00000000	",,,,CG50 *SALAD PROTEINS*,11035500,42,,,,,,
5922,82772,0,"00000000	",1000,10006,,Add Chicken,11035501,42,,,,,,
5923,82774,0,"00000000	",1000,10006,,Add Shrimp,11035502,42,,,,,,
5924,82776,0,"00000000	",1000,10006,,Add Steak,11035503,42,,,,,,
5925,82778,0,"00000000	",1000,10006,,Add Salmon,11035504,42,,,,,,
5926,82780,0,"00000000	",,,,CG51 *CROQUE MODS*,11035510,42,,,,,,
5927,82782,0,"00000000	",1000,10006,,No Egg,11035511,42,,,,,,
5928,82784,0,"00000000	",1000,10006,,No Ham,11035512,42,,,,,,
5929,82786,0,"00000000	",,,,CG52 *SUB MIXED GREENS*,11035520,42,,,,,,
5930,82788,0,"00000000	",1000,10006,,Sub Mixed Greens with Fries,11035521,42,,,,,,
5931,82790,0,"00000000	",,,,CG53 *VEG BURGER MODS*,11035530,42,,,,,,
5932,82792,0,"00000000	",1000,10006,,No Onions,11035531,42,,,,,,
5933,82794,0,"00000000	",1000,10006,,No Tomato,11035532,42,,,,,,
5934,82796,0,"00000000	",1000,10006,,CG54 *VEG BURGER PATTY*,11035540,42,,,,,,
5935,82798,0,"00000000	",1000,10006,,Sub Impossible Burger,11035541,42,,,,,,
5936,82800,0,"00000000	",1000,10006,,Extra Patty,11035542,42,,,,,,
5903,82587,0,"00000000	",1000,10006,,CG55 *SUB FRENCH FRIES*,11035550,42,,,,,,
5904,82829,0,"00000000	",1000,10006,,Sub Fries with Mixed Greens,11035551,42,,,,,,
5905,82831,0,"00000000	",,,,CG56 *CLUB SAND MODS*,11035560,42,,,,,,
5906,82833,0,"00000000	",1000,10006,,No Bacon,11035561,42,,,,,,
5907,82835,0,"00000000	",1000,10006,,No Tomato,11035562,42,,,,,,
5908,82837,0,"00000000	",1000,10006,,No Sauce,11035563,42,,,,,,
6129,82839,0,"00000000	",1000,10006,,No Lettuce,11035564,42,,,,,,
6130,82841,0,"00000000	",1000,10006,,Sub Mixed Green for French Fries,11035565,42,,,,,,
6131,82843,0,"00000000	",,,,CG57 *BACON CHOICE*,11035570,42,,,,,,
6132,82845,0,"00000000	",1000,10006,,No Bacon,11035571,42,,,,,,
6133,82847,0,"00000000	",,,,CG59 *BURGER OPTIONS*,11035590,42,,,,,,
6134,82849,0,"00000000	",1000,10006,,Bacon,11035591,42,,,,,,
6135,82851,0,"00000000	",1000,10006,,Gruyere Cheese,11035592,42,,,,,,
6136,82853,0,"00000000	",1000,10006,,Blue Cheese,11035593,42,,,,,,
6137,82855,0,"00000000	",1000,10006,,Cheddar Cheese,11035594,42,,,,,,
6138,82857,0,"00000000	",1000,10006,,Sub Impossible Burger,11035595,42,,,,,,
6139,82859,0,"00000000	",,,,CG60 * STEAK SAND MODS*,11035600,42,,,,,,
6140,82861,0,"00000000	",1000,10006,,No Onions,11035601,42,,,,,,
6141,82863,0,"00000000	",1000,10006,,No Tomato,11035602,42,,,,,,
6142,82865,0,"00000000	",1000,10006,,No Sauce,11035603,42,,,,,,
6143,82867,0,"00000000	",1000,10006,,Sauce on the Side,11035604,42,,,,,,
6144,82869,0,"00000000	",1000,10006,,No Arugula,11035605,42,,,,,,
6466,87582,0,"00000000	",1000,10006,,No Cheese,11035606,42,,,,,,
6145,82871,0,"00000000	",,,,CG69 *ADD SIDE SALAD*,11035900,42,,,,,,
6146,82873,0,"00000000	",1000,10006,,Add Side Garden Salad,11035901,42,,,,,,
6478,87640,0,"00000000	",1000,10006,,Add Caesar Salad,11035902,42,,,,,,
6147,82875,0,"00000000	",,,,CG70 *ADD CAESAR SALAD*,11036000,42,,,,,,
6148,82877,0,"00000000	",1000,10006,,Add Side Caesar Salad,11036001,42,,,,,,
6149,82879,0,"00000000	",,,,**END DCA RESERVOIR**,11039999,42,,,,,,
6150,82881,0,"00000000	",,,,**BEGIN DCA BOARS HEAD**,12010000,42,,,,,,
6151,82883,0,"00000000	",1000,10015,,Egg White Scramble,12010001,42,,,,,,
6152,82885,0,"00000000	",1000,10011,,Monte Cristo Sandwich,12010002,42,,,,,,
6153,82887,0,"00000000	",1000,10011,,New Jersey Sandwich,12010003,42,,,,,,
6154,82889,0,"00000000	",1000,10015,,English Muffin Sandwich,12010004,42,,,,,,
6155,82891,0,"00000000	",1000,10015,,Breakfast Burrito,12010005,42,,,,,,
6156,82893,0,"00000000	",1000,10015,,Build Your Own Sandwich,12010006,42,,,,,,
6157,82895,0,"00000000	",1000,10011,,The Somewhat Healthy,12010007,42,,,,,,
6158,82897,0,"00000000	",1000,10011,,Chipotle Chicken Panini,12010008,42,,,,,,
6159,82899,0,"00000000	",1000,10011,,Southwestern Wrap,12010009,42,,,,,,
6160,82901,0,"00000000	",1000,10011,,The Creamy Italian,12010010,42,,,,,,
6161,82903,0,"00000000	",1000,10011,,Turkey Club,12010011,42,,,,,,
6162,82905,0,"00000000	",1000,10011,,Jerk Chicken Reuben,12010012,42,,,,,,
6163,82907,0,"00000000	",1000,10011,,Italian Hero,12010013,42,,,,,,
6164,82909,0,"00000000	",1000,10011,,Roast Beef Sandwich,12010014,42,,,,,,
6165,82911,0,"00000000	",1000,10014,,Chef's Salad,12010015,42,,,,,,
6166,82913,0,"00000000	",1000,10014,,Roast Chicken Salad,12010016,42,,,,,,
6167,82915,0,"00000000	",1000,10014,,Antioxidant Salad,12010017,42,,,,,,
6168,82917,0,"00000000	",1000,10014,,EverRoast Chicken Salad,12010018,42,,,,,,
6169,82919,0,"00000000	",1000,10011,,French Dip,12010019,42,,,,,,
6170,82921,0,"00000000	",1000,10011,,Hot Roast Chicken,12010020,42,,,,,,
6171,82923,0,"00000000	",1000,10012,,Coleslaw,12010021,42,,,,,,
6172,82925,0,"00000000	",1000,10012,,Crinkle Fries,12010022,42,,,,,,
6173,82927,0,"00000000	",1000,10012,,Onion Rings,12010023,42,,,,,,
6174,82929,0,"00000000	",1000,10012,,Tater Tots,12010024,42,,,,,,
6175,82931,0,"00000000	",,,,**BOARS HEAD MODS**,12015000,42,,,,,,
6176,82933,0,"00000000	",,,,CG11 *SUB EGG WHITES*,12015110,42,,,,,,
6177,82935,0,"00000000	",1000,10006,,Sub Egg Whites,12015111,42,,,,,,
6178,82937,0,"00000000	",,,,CG12 *JERSEY MEAT OPTIONS*,12015120,42,,,,,,
6179,82939,0,"00000000	",1000,10006,,Bacon,12015121,42,,,,,,
6180,82941,0,"00000000	",1000,10006,,Ham,12015122,42,,,,,,
6181,82943,0,"00000000	",1000,10006,,Pork Sausage,12015123,42,,,,,,
6182,82945,0,"00000000	",1000,10006,,Turkey Bacon,12015124,42,,,,,,
